mgi_homology_class	mouse_gene_symbol	mouse_entrez_id	mouse_mgi_id	human_gene_symbol	human_entrez_id	human_hgnc_id	human_omim_id
51822645	Acad12	338350	MGI:2443320	ACAD10	80724	HGNC:21597	OMIM:611181
51820426	Acad8	66948	MGI:1914198	ACAD8	27034	HGNC:87	OMIM:604773
51813347	Acad9	229211	MGI:1914272	ACAD9	28976	HGNC:21497	OMIM:611103
51813887	Acadl	11363	MGI:87866	ACADL	33	HGNC:88	OMIM:609576
51810606	Acadm	11364	MGI:87867	ACADM	34	HGNC:89	OMIM:607008
51811145	Acads	11409	MGI:87868	ACADS	35	HGNC:90	OMIM:606885
51820147	Acadsb	66885	MGI:1914135	ACADSB	36	HGNC:91	OMIM:600301
51810597	Acadvl	11370	MGI:895149	ACADVL	37	HGNC:92	OMIM:609575
51806965	Acan	11595	MGI:99602	ACAN	176	HGNC:319	OMIM:155760
51819949	Acap1	216859	MGI:2388270	ACAP1	9744	HGNC:16467	OMIM:607763
51806849	Acap2	78618	MGI:1925868	ACAP2	23527	HGNC:16469	OMIM:607766
51810751	Acap3	140500	MGI:2153589	ACAP3	116983	HGNC:16754	
51811374	Acat1	110446	MGI:87870	ACAT1	38	HGNC:93	OMIM:607809
51809978	Acat2	110460	MGI:87871	ACAT2	39	HGNC:94	OMIM:100678
51809979	Acat3	224530	MGI:109182	ACAT2	39	HGNC:94	OMIM:100678
51808027	Acbd3	170760	MGI:2181074	ACBD3	64746	HGNC:15453	OMIM:606809
51820951	Acbd4	67131	MGI:1914381	ACBD4	79777	HGNC:23337	OMIM:619968
51815536	Acbd5	74159	MGI:1921409	ACBD5	91452	HGNC:23338	OMIM:616618
51811254	Acbd6	72482	MGI:1919732	ACBD6	84320	HGNC:23339	OMIM:616352
51819667	Acbd7	78245	MGI:1925495	ACBD7	414149	HGNC:17715	
51810051	Accs	329470	MGI:1919717	ACCS	84680	HGNC:23989	OMIM:608405
51822647	Accsl	381411	MGI:3584519	ACCSL	390110	HGNC:34391	
51822648	Acd	497652	MGI:87873	ACD	65057	HGNC:25070	OMIM:609377
51810780	Ace	11421	MGI:87874	ACE	1636	HGNC:2707	OMIM:106180
51821182	Ace2	70008	MGI:1917258	ACE2	59272	HGNC:13557	OMIM:300335
51822649	Ace3	217246	MGI:3644400	ACE3P	100129123	HGNC:44365	
51819407	Acer1	171168	MGI:2181962	ACER1	125981	HGNC:18356	OMIM:613491
51818118	Acer2	230379	MGI:1920932	ACER2	340485	HGNC:23675	OMIM:613492
51816355	Acer3	66190	MGI:1913440	ACER3	55331	HGNC:16066	OMIM:617036
51821186	Ache	11423	MGI:87876	ACHE	43	HGNC:108	OMIM:100740
51806867	Acin1	56215	MGI:1891824	ACIN1	22985	HGNC:17066	OMIM:604562
51822650	Ackr1	13349	MGI:1097689	ACKR1	2532	HGNC:4035	OMIM:613665
51822651	Ackr2	59289	MGI:1891697	ACKR2	1238	HGNC:1565	OMIM:602648
51809007	Ackr3	12778	MGI:109562	ACKR3	57007	HGNC:23692	OMIM:610376
51808487	Ackr4	252837	MGI:2181676	ACKR4	51554	HGNC:1611	OMIM:606065
51806933	Ackr5	11536	MGI:109545	ACKR5	11318	HGNC:13708	OMIM:605307
51806870	Acly	104112	MGI:103251	ACLY	47	HGNC:115	OMIM:108728
51820139	Acmsd	266645	MGI:2386323	ACMSD	130013	HGNC:19288	OMIM:608889
51813734	Aco1	11428	MGI:87879	ACO1	48	HGNC:117	OMIM:100880
51807770	Aco2	11429	MGI:87880	ACO2	50	HGNC:118	OMIM:100850
51811172	Acod1	16365	MGI:103206	ACOD1	730249	HGNC:33904	OMIM:615275
51816710	Acot1	26897	MGI:1349396	ACOT1	641371	HGNC:33128	OMIM:614313
51816710	Acot1	26897	MGI:1349396	ACOT2	10965	HGNC:18431	OMIM:609972
51819692	Acot10	64833	MGI:1928940	ACOT9	23597	HGNC:17152	OMIM:300862
51806872	Acot11	329910	MGI:1913736	ACOT11	26027	HGNC:18156	OMIM:606803
51822652	Acot12	74156	MGI:1921406	ACOT12	134526	HGNC:24436	OMIM:614315
51817014	Acot13	66834	MGI:1914084	ACOT13	55856	HGNC:20999	OMIM:615652
51816709	Acot2	171210	MGI:2159605	ACOT2	10965	HGNC:18431	OMIM:609972
51816707	Acot3	171281	MGI:2159619	ACOT1	641371	HGNC:33128	OMIM:614313
51816707	Acot3	171281	MGI:2159619	ACOT2	10965	HGNC:18431	OMIM:609972
51816712	Acot4	171282	MGI:2159621	ACOT4	122970	HGNC:19748	OMIM:614314
51816708	Acot5	217698	MGI:2384969	ACOT1	641371	HGNC:33128	OMIM:614313
51816708	Acot5	217698	MGI:2384969	ACOT2	10965	HGNC:18431	OMIM:609972
51816711	Acot6	217700	MGI:1921287	ACOT6	641372	HGNC:33159	OMIM:614267
51819248	Acot7	70025	MGI:1917275	ACOT7	11332	HGNC:24157	OMIM:602587
51819209	Acot8	170789	MGI:2158201	ACOT8	10005	HGNC:15919	OMIM:608123
51806874	Acot9	56360	MGI:1928939	ACOT9	23597	HGNC:17152	OMIM:300862
51818562	Acox1	11430	MGI:1330812	ACOX1	51	HGNC:119	OMIM:609751
51822653	Acox2	93732	MGI:1934852	ACOX2	8309	HGNC:120	OMIM:601641
51820654	Acox3	80911	MGI:1933156	ACOX3	8310	HGNC:121	OMIM:603402
51816019	Acoxl	74121	MGI:1921371	ACOXL	55289	HGNC:25621	OMIM:621406
51813156	Acp1	11431	MGI:87881	ACP1	52	HGNC:122	OMIM:171500
51811625	Acp2	11432	MGI:87882	ACP2	53	HGNC:123	OMIM:171650
51822654	Acp3	56318	MGI:1928480	ACP3	55	HGNC:125	OMIM:171790
51822655	Acp4	100503991	MGI:3644563	ACP4	93650	HGNC:14376	OMIM:606362
51806875	Acp5	11433	MGI:87883	ACP5	54	HGNC:124	OMIM:171640
51813455	Acp6	66659	MGI:1931010	ACP6	51205	HGNC:29609	OMIM:611471
51814665	Acp7	101744	MGI:2142121	ACP7	390928	HGNC:33781	OMIM:610490
51822656	Acr	11434	MGI:87884	ACR	49	HGNC:126	OMIM:102480
51822657	Acrbp	54137	MGI:1859515	ACRBP	84519	HGNC:17195	OMIM:608352
51822658	Acrv1	11451	MGI:104590	ACRV1	56	HGNC:127	OMIM:102525
51815531	Acsbg1	94180	MGI:2385656	ACSBG1	23205	HGNC:29567	OMIM:614362
51811886	Acsbg2	328845	MGI:3587728	ACSBG2	81616	HGNC:24174	OMIM:614363
51813414	Acsf2	264895	MGI:2388287	ACSF2	80221	HGNC:26101	OMIM:610465
51822424	Acsf3	257633	MGI:2182591	ACSF3	197322	HGNC:27288	OMIM:614245
51806878	Acsl1	14081	MGI:102797	ACSL1	2180	HGNC:3569	OMIM:152425
51806879	Acsl3	74205	MGI:1921455	ACSL3	2181	HGNC:3570	OMIM:602371
51806880	Acsl4	50790	MGI:1354713	ACSL4	2182	HGNC:3571	OMIM:300157
51821089	Acsl5	433256	MGI:1919129	ACSL5	51703	HGNC:16526	OMIM:605677
51818326	Acsl6	216739	MGI:894291	ACSL6	23305	HGNC:16496	OMIM:604443
51820247	Acsm1	117147	MGI:2152200	ACSM1	116285	HGNC:18049	OMIM:614357
51820248	Acsm2	233799	MGI:2385289	ACSM2A	123876	HGNC:32017	OMIM:614358
51820248	Acsm2	233799	MGI:2385289	ACSM2B	348158	HGNC:30931	OMIM:614359
51820249	Acsm3	20216	MGI:99538	ACSM3	6296	HGNC:10522	OMIM:145505
51820250	Acsm4	233801	MGI:2681844	ACSM4	341392	HGNC:32016	OMIM:614360
51820246	Acsm5	272428	MGI:2444086	ACSM5	54988	HGNC:26060	OMIM:614361
51806881	Acss1	68738	MGI:1915988	ACSS1	84532	HGNC:16091	OMIM:614355
51822659	Acss2	60525	MGI:1890410	ACSS2	55902	HGNC:15814	OMIM:605832
51817061	Acss3	380660	MGI:2685720	ACSS3	79611	HGNC:24723	OMIM:614356
51806886	Acta1	11459	MGI:87902	ACTA1	58	HGNC:129	OMIM:102610
51817732	Acta2	11475	MGI:87909	ACTA2	59	HGNC:130	OMIM:102620
51806890	Actb	11461	MGI:87904	ACTB	60	HGNC:132	OMIM:102630
51822660	Actbl2	238880	MGI:2444552	ACTBL2	345651	HGNC:17780	OMIM:614835
51806883	Actc1	11464	MGI:87905	ACTC1	70	HGNC:143	OMIM:102540
51806887	Acte1	102636989	MGI:2685344	ACTE1P	399923	HGNC:51491	
51806889	Actg1	11465	MGI:87906	ACTG1	71	HGNC:144	OMIM:102560
51817733	Actg2	11468	MGI:104589	ACTG2	72	HGNC:145	OMIM:102545
51822661	Actl10	70362	MGI:1917612	ACTL10	170487	HGNC:16127	
51822662	Actl11	67722	MGI:1914972	ACTL11P	389120	HGNC:44626	
51807352	Actl6a	56456	MGI:1861453	ACTL6A	86	HGNC:24124	OMIM:604958
51819377	Actl6b	83766	MGI:1933548	ACTL6B	51412	HGNC:160	OMIM:612458
51822663	Actl7a	11470	MGI:1343051	ACTL7A	10881	HGNC:161	OMIM:604303
51822664	Actl7b	11471	MGI:1343053	ACTL7B	10880	HGNC:162	OMIM:604304
51822665	Actl9	69481	MGI:1916731	ACTL9	284382	HGNC:28494	OMIM:619251
51819828	Actmap	414069	MGI:3041247	ACTMAP	284325	HGNC:24758	OMIM:620093
51822037	Actn1	109711	MGI:2137706	ACTN1	87	HGNC:163	OMIM:102575
51806891	Actn2	11472	MGI:109192	ACTN2	88	HGNC:164	OMIM:102573
51806892	Actn3	11474	MGI:99678	ACTN3	89	HGNC:165	OMIM:102574
51818546	Actn4	60595	MGI:1890773	ACTN4	81	HGNC:166	OMIM:604638
51820401	Actr10	56444	MGI:1891654	ACTR10	55860	HGNC:17372	OMIM:619731
51806894	Actr1a	54130	MGI:1858964	ACTR1A	10121	HGNC:167	OMIM:605143
51806893	Actr1b	226977	MGI:1917446	ACTR1B	10120	HGNC:168	OMIM:605144
51806895	Actr2	66713	MGI:1913963	ACTR2	10097	HGNC:169	OMIM:604221
51821509	Actr3	74117	MGI:1921367	ACTR3	10096	HGNC:170	OMIM:604222
51820071	Actr3b	242894	MGI:2661120	ACTR3B	57180	HGNC:17256	
51818916	Actr5	109275	MGI:1924748	ACTR5	79913	HGNC:14671	OMIM:619730
51818734	Actr6	67019	MGI:1914269	ACTR6	64431	HGNC:24025	OMIM:619729
51818848	Actr8	56249	MGI:1860775	ACTR8	93973	HGNC:14672	OMIM:619716
51822666	Actrt1	73360	MGI:1920610	ACTRT1	139741	HGNC:24027	OMIM:300487
51822667	Actrt2	73353	MGI:1920603	ACTRT2	140625	HGNC:24026	OMIM:608535
51822668	Actrt3	76652	MGI:1923902	ACTRT3	84517	HGNC:24022	OMIM:608534
51806898	Acvr1	11477	MGI:87911	ACVR1	90	HGNC:171	OMIM:102576
51806899	Acvr1b	11479	MGI:1338944	ACVR1B	91	HGNC:172	OMIM:601300
51822669	Acvr1c	269275	MGI:2661081	ACVR1C	130399	HGNC:18123	OMIM:608981
51806896	Acvr2a	11480	MGI:102806	ACVR2A	92	HGNC:173	OMIM:102581
51806897	Acvr2b	11481	MGI:87912	ACVR2B	93	HGNC:174	OMIM:602730
51807031	Acvrl1	11482	MGI:1338946	ACVRL1	94	HGNC:175	OMIM:601284
51817700	Acy1	109652	MGI:87913	ACY1	95	HGNC:177	OMIM:104620
51812801	Acy3	71670	MGI:1918920	ACY3	91703	HGNC:24104	OMIM:614413
51813506	Acyp1	66204	MGI:1913454	ACYP1	97	HGNC:179	OMIM:600875
51821347	Acyp2	75572	MGI:1922822	ACYP2	98	HGNC:180	OMIM:102595
51806901	Ada	11486	MGI:87916	ADA	100	HGNC:186	OMIM:608958
51811652	Adad1	21744	MGI:103258	ADAD1	132612	HGNC:30713	OMIM:614130
51821320	Adad2	75773	MGI:1923023	ADAD2	161931	HGNC:30714	OMIM:619532
51806903	Adam10	11487	MGI:109548	ADAM10	102	HGNC:188	OMIM:602192
51821881	Adam11	11488	MGI:1098667	ADAM11	4185	HGNC:189	OMIM:155120
51806904	Adam12	11489	MGI:105378	ADAM12	8038	HGNC:190	OMIM:602714
51817118	Adam15	11490	MGI:1333882	ADAM15	8751	HGNC:193	OMIM:605548
51806905	Adam17	11491	MGI:1096335	ADAM17	6868	HGNC:195	OMIM:603639
51822670	Adam18	13524	MGI:105986	ADAM18	8749	HGNC:196	OMIM:619495
51817548	Adam19	11492	MGI:105377	ADAM19	8728	HGNC:197	OMIM:603640
51822671	Adam1a	280668	MGI:2429504	ADAM1A	8759	HGNC:187	
51822672	Adam1b	280667	MGI:2429506	ADAM1B	100420505	HGNC:44366	
51822673	Adam2	11495	MGI:1340894	ADAM2	2515	HGNC:198	OMIM:601533
51822676	Adam21	56622	MGI:1861229	ADAM21	8747	HGNC:200	OMIM:603713
51821884	Adam22	11496	MGI:1340046	ADAM22	53616	HGNC:201	OMIM:603709
51818954	Adam23	23792	MGI:1345162	ADAM23	8745	HGNC:202	OMIM:603710
51822677	Adam24	13526	MGI:105984	ADAM24P	646479	HGNC:203	
51822675	Adam25	23793	MGI:1345157	ADAM20	8748	HGNC:199	OMIM:603712
51815630	Adam28	13522	MGI:105988	ADAM28	10863	HGNC:206	OMIM:606188
51822678	Adam29	244486	MGI:2676326	ADAM29	11086	HGNC:207	OMIM:604778
51822681	Adam3	11497	MGI:102518	ADAM3A	1587	HGNC:209	
51822679	Adam30	71078	MGI:1918328	ADAM30	11085	HGNC:208	OMIM:604779
51822680	Adam32	353188	MGI:2653822	ADAM32	203102	HGNC:15479	OMIM:618602
51821886	Adam33	110751	MGI:1341813	ADAM33	80332	HGNC:15478	OMIM:607114
51822674	Adam39	546055	MGI:3045694	ADAM20	8748	HGNC:199	OMIM:603712
51822682	Adam5	11499	MGI:104730	ADAM5	255926	HGNC:212	
51822683	Adam6a	238406	MGI:2676316	ADAM6	8755	HGNC:213	
51822684	Adam7	11500	MGI:107247	ADAM7	8756	HGNC:214	OMIM:607310
51806906	Adam8	11501	MGI:107825	ADAM8	101	HGNC:215	OMIM:602267
51806907	Adam9	11502	MGI:105376	ADAM9	8754	HGNC:216	OMIM:602713
51822685	Adamdec1	58860	MGI:1917650	ADAMDEC1	27299	HGNC:16299	OMIM:606393
51821887	Adamts1	11504	MGI:109249	ADAMTS1	9510	HGNC:217	OMIM:605174
51817289	Adamts10	224697	MGI:2449112	ADAMTS10	81794	HGNC:13201	OMIM:608990
51817284	Adamts12	239337	MGI:2146046	ADAMTS12	81792	HGNC:14605	OMIM:606184
51821888	Adamts13	279028	MGI:2685556	ADAMTS13	11093	HGNC:1366	OMIM:604134
51822686	Adamts14	237360	MGI:2179942	ADAMTS14	140766	HGNC:14899	OMIM:607506
51806908	Adamts15	235130	MGI:2449569	ADAMTS15	170689	HGNC:16305	OMIM:607509
51822687	Adamts16	271127	MGI:2429637	ADAMTS16	170690	HGNC:17108	OMIM:607510
51822429	Adamts17	233332	MGI:3588195	ADAMTS17	170691	HGNC:17109	OMIM:607511
51815200	Adamts18	208936	MGI:2442600	ADAMTS18	170692	HGNC:17110	OMIM:607512
51822688	Adamts19	240322	MGI:2442875	ADAMTS19	171019	HGNC:17111	OMIM:607513
51806909	Adamts2	216725	MGI:1347356	ADAMTS2	9509	HGNC:218	OMIM:604539
51822689	Adamts20	223838	MGI:2660628	ADAMTS20	80070	HGNC:17178	OMIM:611681
51822252	Adamts3	330119	MGI:3045353	ADAMTS3	9508	HGNC:219	OMIM:605011
51822690	Adamts4	240913	MGI:1339949	ADAMTS4	9507	HGNC:220	OMIM:603876
51822691	Adamts5	23794	MGI:1346321	ADAMTS5	11096	HGNC:221	OMIM:605007
51817585	Adamts6	108154	MGI:1347348	ADAMTS6	11174	HGNC:222	OMIM:605008
51822692	Adamts7	108153	MGI:1347346	ADAMTS7	11173	HGNC:223	OMIM:605009
51806910	Adamts8	30806	MGI:1353468	ADAMTS8	11095	HGNC:224	OMIM:605175
51813943	Adamts9	101401	MGI:1916320	ADAMTS9	56999	HGNC:13202	OMIM:605421
51822694	Adamtsl1	77739	MGI:1924989	ADAMTSL1	92949	HGNC:14632	OMIM:609198
51806911	Adamtsl2	77794	MGI:1925044	ADAMTSL2	9719	HGNC:14631	OMIM:612277
51822430	Adamtsl3	269959	MGI:3028499	ADAMTSL3	57188	HGNC:14633	OMIM:609199
51821889	Adamtsl4	229595	MGI:2389008	ADAMTSL4	54507	HGNC:19706	OMIM:610113
51817147	Adamtsl5	66548	MGI:1913798	ADAMTSL5	339366	HGNC:27912	OMIM:621470
51822695	Adap1	231821	MGI:2442201	ADAP1	11033	HGNC:16486	OMIM:608114
51815578	Adap2	216991	MGI:2663075	ADAP2	55803	HGNC:16487	OMIM:608635
51809588	Adar	56417	MGI:1889575	ADAR	103	HGNC:225	OMIM:146920
51806913	Adarb1	110532	MGI:891999	ADARB1	104	HGNC:226	OMIM:601218
51817137	Adarb2	94191	MGI:2151118	ADARB2	105	HGNC:227	OMIM:602065
51820118	Adat1	30947	MGI:1353631	ADAT1	23536	HGNC:228	OMIM:604230
51809118	Adat2	66757	MGI:1914007	ADAT2	134637	HGNC:21172	OMIM:615388
51815396	Adat3	100113398	MGI:1924344	ADAT3	113179	HGNC:25151	OMIM:615302
51820309	Adck1	72113	MGI:1919363	ADCK1	57143	HGNC:19038	OMIM:620399
51815559	Adck2	57869	MGI:1889336	ADCK2	90956	HGNC:19039	OMIM:621162
51815823	Adck5	268822	MGI:2679274	ADCK5	203054	HGNC:21738	OMIM:621165
51816795	Adcy1	432530	MGI:99677	ADCY1	107	HGNC:232	OMIM:103072
51822696	Adcy10	271639	MGI:2660854	ADCY10	55811	HGNC:21285	OMIM:605205
51817179	Adcy2	210044	MGI:99676	ADCY2	108	HGNC:233	OMIM:103071
51806917	Adcy3	104111	MGI:99675	ADCY3	109	HGNC:234	OMIM:600291
51822697	Adcy4	104110	MGI:99674	ADCY4	196883	HGNC:235	OMIM:600292
51806848	Adcy5	224129	MGI:99673	ADCY5	111	HGNC:236	OMIM:600293
51806919	Adcy6	11512	MGI:87917	ADCY6	112	HGNC:237	OMIM:600294
51806918	Adcy7	11513	MGI:102891	ADCY7	113	HGNC:238	OMIM:600385
51806916	Adcy8	11514	MGI:1341110	ADCY8	114	HGNC:239	OMIM:103070
51806920	Adcy9	11515	MGI:108450	ADCY9	115	HGNC:240	OMIM:603302
51806921	Adcyap1	11516	MGI:105094	ADCYAP1	116	HGNC:241	OMIM:102980
51806922	Adcyap1r1	11517	MGI:108449	ADCYAP1R1	117	HGNC:242	OMIM:102981
51808257	Add1	11518	MGI:87918	ADD1	118	HGNC:243	OMIM:102680
51816948	Add2	11519	MGI:87919	ADD2	119	HGNC:244	OMIM:102681
51806923	Add3	27360	MGI:1351615	ADD3	120	HGNC:245	OMIM:601568
51809170	Adgb	215772	MGI:3605549	ADGB	79747	HGNC:21212	OMIM:614630
51806925	Adgra1	52389	MGI:1277167	ADGRA1	84435	HGNC:13838	OMIM:612302
51812435	Adgra2	78560	MGI:1925810	ADGRA2	25960	HGNC:17849	OMIM:606823
51812436	Adgra3	70693	MGI:1917943	ADGRA3	166647	HGNC:13839	OMIM:612303
51807357	Adgrb1	107831	MGI:1933736	ADGRB1	575	HGNC:943	OMIM:602682
51807358	Adgrb2	230775	MGI:2451244	ADGRB2	576	HGNC:944	OMIM:602683
51807359	Adgrb3	210933	MGI:2441837	ADGRB3	577	HGNC:945	OMIM:602684
51812438	Adgrd1	243277	MGI:3041203	ADGRD1	283383	HGNC:19893	OMIM:613639
51822698	Adgrd2-ps	674251	MGI:2685845	ADGRD2	347088	HGNC:18651	OMIM:620837
51808520	Adgre1	13733	MGI:106912	ADGRE1	2015	HGNC:3336	OMIM:600493
51822699	Adgre4	52614	MGI:1196464	ADGRE4P	326342	HGNC:19240	
51808519	Adgre5	26364	MGI:1347095	ADGRE2	30817	HGNC:3337	OMIM:606100
51808519	Adgre5	26364	MGI:1347095	ADGRE5	976	HGNC:1711	OMIM:601211
51812206	Adgrf1	77596	MGI:1924846	ADGRF1	266977	HGNC:18990	OMIM:617430
51812204	Adgrf2	435529	MGI:2182728	ADGRF2P	222611	HGNC:18991	OMIM:620872
51812434	Adgrf3	381628	MGI:2685887	ADGRF3	165082	HGNC:18989	OMIM:620873
51812205	Adgrf4	78249	MGI:1925499	ADGRF4	221393	HGNC:19011	OMIM:614268
51812207	Adgrf5	224792	MGI:2182928	ADGRF5	221395	HGNC:19030	OMIM:620874
51811168	Adgrg1	14766	MGI:1340051	ADGRG1	9289	HGNC:4512	OMIM:604110
51812446	Adgrg2	237175	MGI:2446854	ADGRG2	10149	HGNC:4516	OMIM:300572
51812451	Adgrg3	54672	MGI:1859670	ADGRG3	222487	HGNC:13728	OMIM:618441
51812433	Adgrg4	236798	MGI:2685213	ADGRG4	139378	HGNC:18992	OMIM:301085
51811167	Adgrg5	382045	MGI:2685955	ADGRG5	221188	HGNC:19010	OMIM:616965
51807427	Adgrg6	215798	MGI:1916151	ADGRG6	57211	HGNC:13841	OMIM:612243
51806926	Adgrg7	239853	MGI:2441732	ADGRG7	84873	HGNC:19241	OMIM:612307
51813964	Adgrl1	330814	MGI:1929461	ADGRL1	22859	HGNC:20973	OMIM:616416
51806927	Adgrl2	99633	MGI:2139714	ADGRL2	23266	HGNC:18582	OMIM:607018
51813965	Adgrl3	319387	MGI:2441950	ADGRL3	23284	HGNC:20974	OMIM:616417
51809832	Adgrl4	170757	MGI:2655562	ADGRL4	64123	HGNC:20822	OMIM:616419
51812452	Adgrv1	110789	MGI:1274784	ADGRV1	84059	HGNC:17416	OMIM:602851
51818573	Adh1	11522	MGI:87921	ADH1A	124	HGNC:249	OMIM:103700
51818573	Adh1	11522	MGI:87921	ADH1B	125	HGNC:250	OMIM:103720
51818573	Adh1	11522	MGI:87921	ADH1C	126	HGNC:251	OMIM:103730
51818570	Adh4	26876	MGI:1349472	ADH4	127	HGNC:252	OMIM:103740
51806928	Adh5	11532	MGI:87929	ADH5	128	HGNC:253	OMIM:103710
51818572	Adh7	11529	MGI:87926	ADH7	131	HGNC:256	OMIM:600086
51820917	Adhfe1	76187	MGI:1923437	ADHFE1	137872	HGNC:16354	OMIM:611083
51811005	Adi1	104923	MGI:2144929	ADI1	55256	HGNC:30576	OMIM:613400
51822700	Adig	246747	MGI:2675492	ADIG	149685	HGNC:28606	OMIM:611396
51806877	Adipoq	11450	MGI:106675	ADIPOQ	9370	HGNC:13633	OMIM:605441
51806929	Adipor1	72674	MGI:1919924	ADIPOR1	51094	HGNC:24040	OMIM:607945
51816303	Adipor2	68465	MGI:93830	ADIPOR2	79602	HGNC:24041	OMIM:607946
51806930	Adissp	67326	MGI:1914576	ADISSP	54976	HGNC:15873	OMIM:620373
51806931	Adk	11534	MGI:87930	ADK	132	HGNC:257	OMIM:102750
51822355	Adm	11535	MGI:108058	ADM	133	HGNC:259	OMIM:103275
51806932	Adm2	223780	MGI:2675256	ADM2	79924	HGNC:28898	OMIM:608682
51806934	Adnp	11538	MGI:1338758	ADNP	23394	HGNC:15766	OMIM:611386
51806935	Adnp2	240442	MGI:2448562	ADNP2	22850	HGNC:23803	OMIM:617422
51807549	Ado	211488	MGI:2685083	ADO	84890	HGNC:23506	OMIM:611392
51822701	Adora1	11539	MGI:99401	ADORA1	134	HGNC:262	OMIM:102775
51806800	Adora2a	11540	MGI:99402	ADORA2A	135	HGNC:263	OMIM:102776
51816740	Adora2b	11541	MGI:99403	ADORA2B	136	HGNC:264	OMIM:600446
51806807	Adora3	11542	MGI:104847	ADORA3	140	HGNC:268	OMIM:600445
51809589	Adpgk	72141	MGI:1919391	ADPGK	83440	HGNC:25250	OMIM:611861
51821050	Adprh	11544	MGI:1098234	ADPRH	141	HGNC:269	OMIM:603081
51819255	Adprhl1	234072	MGI:2442168	ADPRHL1	113622	HGNC:21303	OMIM:610620
51806937	Adprm	66358	MGI:1913608	ADPRM	56985	HGNC:30925	OMIM:621211
51806936	Adprs	100206	MGI:2140364	ADPRS	54936	HGNC:21304	OMIM:610624
51806940	Adra1a	11549	MGI:104773	ADRA1A	148	HGNC:277	OMIM:104221
51819314	Adra1b	11548	MGI:104774	ADRA1B	147	HGNC:278	OMIM:104220
51817259	Adra1d	11550	MGI:106673	ADRA1D	146	HGNC:280	OMIM:104219
51821448	Adra2a	11551	MGI:87934	ADRA2A	150	HGNC:281	OMIM:104210
51810568	Adra2b	11552	MGI:87935	ADRA2B	151	HGNC:282	OMIM:104260
51820345	Adra2c	11553	MGI:87936	ADRA2C	152	HGNC:283	OMIM:104250
51820354	Adrb1	11554	MGI:87937	ADRB1	153	HGNC:285	OMIM:109630
51820092	Adrb2	11555	MGI:87938	ADRB2	154	HGNC:286	OMIM:109690
51813601	Adrb3	11556	MGI:87939	ADRB3	155	HGNC:288	OMIM:109691
51806941	Adrm1	56436	MGI:1929289	ADRM1	11047	HGNC:15759	OMIM:610650
51806942	Adrm1b	100043022	MGI:3642386	ADRM1	11047	HGNC:15759	OMIM:610650
51811666	Adsl	11564	MGI:103202	ADSL	158	HGNC:291	OMIM:608222
51806944	Adss1	11565	MGI:87947	ADSS1	122622	HGNC:20093	OMIM:612498
51806943	Adss2	11566	MGI:87948	ADSS2	159	HGNC:292	OMIM:103060
51813474	Adtrp	109254	MGI:1924596	ADTRP	84830	HGNC:21214	OMIM:614348
51806950	Aebp1	11568	MGI:1197012	AEBP1	165	HGNC:303	OMIM:602981
51819006	Aebp2	11569	MGI:1338038	AEBP2	121536	HGNC:24051	OMIM:617934
51822702	Aen	68048	MGI:1915298	AEN	64782	HGNC:25722	OMIM:610177
51813475	Afap1	70292	MGI:1917542	AFAP1	60312	HGNC:24017	OMIM:608252
51806959	Afap1l1	106877	MGI:2147199	AFAP1L1	134265	HGNC:26714	OMIM:614410
51822144	Afap1l2	226250	MGI:2147658	AFAP1L2	84632	HGNC:25901	OMIM:612420
51814188	Afdn	17356	MGI:1314653	AFDN	4301	HGNC:7137	OMIM:159559
51806960	Aff1	17355	MGI:1100819	AFF1	4299	HGNC:7135	OMIM:159557
51816424	Aff2	14266	MGI:1202294	AFF2	2334	HGNC:3776	OMIM:300806
51812804	Aff3	16764	MGI:106927	AFF3	3899	HGNC:6473	OMIM:601464
51822190	Aff4	93736	MGI:2136171	AFF4	27125	HGNC:17869	OMIM:604417
51813876	Afg1l	215951	MGI:2148801	AFG1L	246269	HGNC:16411	OMIM:617469
51817765	Afg2a	57815	MGI:1927170	AFG2A	166378	HGNC:18119	OMIM:613940
51817766	Afg2b	214616	MGI:3036261	AFG2B	79029	HGNC:28762	OMIM:619578
51815445	Afg3l1	114896	MGI:1928277	AFG3L1P	172	HGNC:314	
51815618	Afg3l2	69597	MGI:1916847	AFG3L2	10939	HGNC:315	OMIM:604581
51822703	Afm	280662	MGI:2429409	AFM	173	HGNC:316	OMIM:104145
51813479	Afmid	71562	MGI:2448704	AFMID	125061	HGNC:20910	OMIM:621151
51822704	Afp	11576	MGI:87951	AFP	174	HGNC:317	OMIM:104150
51810685	Aftph	216549	MGI:1923012	AFTPH	54812	HGNC:25951	OMIM:619628
51820896	Aga	11593	MGI:104873	AGA	175	HGNC:318	OMIM:613228
51822477	Agap1	347722	MGI:2653690	AGAP1	116987	HGNC:16922	OMIM:608651
51813941	Agap2	216439	MGI:3580016	AGAP2	116986	HGNC:16921	OMIM:605476
51811057	Agap3	213990	MGI:2183446	AGAP3	116988	HGNC:16923	OMIM:616813
51822705	Agbl1	244071	MGI:3646469	AGBL1	123624	HGNC:26504	OMIM:615496
51808474	Agbl2	271813	MGI:2443254	AGBL2	79841	HGNC:26296	OMIM:617345
51822706	Agbl3	76223	MGI:1923473	AGBL3	340351	HGNC:27981	OMIM:617346
